FIPS,County,State,Population,Lat,Long_
34021,Mercer,New Jersey,367430,40.28047017,-74.70479631
38057,Mercer,North Dakota,8187,47.31213126,-101.8318399
39107,Mercer,Ohio,41172,40.54043046,-84.62912742
42085,Mercer,Pennsylvania,109424,41.30248872,-80.25816981
54055,Mercer,West Virginia,58758,37.40481169,-81.11023142
13199,Meriwether,Georgia,21167,33.04163534,-84.68859732
31121,Merrick,Nebraska,7755,41.16624273,-98.0374887
33013,Merrimack,New Hampshire,151391,43.29662971,-71.6811573
8077,Mesa,Colorado,154210,39.01787888,-108.469799
21169,Metcalfe,Kentucky,10071,36.99459295,-85.63123699
18103,Miami,Indiana,35516,40.76940965,-86.04525048
20121,Miami,Kansas,34237,38.56383358,-94.83832189
39109,Miami,Ohio,106987,40.0543329,-84.22871271
12086,Miami-Dade,Florida,2716940,25.6112362,-80.55170587
9007,Middlesex,Connecticut,162436,41.45949668,-72.53714864
25017,Middlesex,Massachusetts,1611699,42.48607732,-71.39049229
34023,Middlesex,New Jersey,825062,40.43629879,-74.41426991
51119,Middlesex,Virginia,10582,37.63191998,-76.55064617
26111,Midland,Michigan,83156,43.64330771,-84.38804374
48329,Midland,Texas,176832,31.86904128,-102.0315682
42087,Mifflin,Pennsylvania,46138,40.61116939,-77.61070738
48331,Milam,Texas,24823,30.78581830000001,-96.97718698
49027,Millard,Utah,13188,39.0612,-113.1918
27095,Mille Lacs,Minnesota,26277,45.93705297,-93.63236823
5091,Miller,Arkansas,43257,33.31403423,-93.89285258
13201,Miller,Georgia,5718,31.16568912,-84.73151117
29131,Miller,Missouri,25619,38.21450288,-92.42610898
19129,Mills,Iowa,15109,41.03299766,-95.61920963
48333,Mills,Texas,4873,31.49557106,-98.59272068
55079,Milwaukee,Wisconsin,945726,43.00486062,-87.96733172
8079,Mineral,Colorado,769,37.66954283,-106.9281698
30061,Mineral,Montana,4397,47.15283992,-115.0015239
32021,Mineral,Nevada,4505,38.53841696,-118.4344506
54057,Mineral,West Virginia,26868,39.41561583,-78.94104895
46097,Miner,South Dakota,2216,44.02197882,-97.60992207
54059,Mingo,West Virginia,23424,37.73048351,-82.13338365
16067,Minidoka,Idaho,21039,42.85518524,-113.6357257
46099,Minnehaha,South Dakota,193134,43.67441641,-96.7910885
26113,Missaukee,Michigan,15118,44.33772443,-85.09256478
5093,Mississippi,Arkansas,40651,35.76271485,-90.05194370000002
29133,Mississippi,Missouri,13180,36.82516239,-89.29505753
30063,Missoula,Montana,119600,47.03728583,-113.92135079999998
13205,Mitchell,Georgia,21863,31.22483255,-84.19381821
19131,Mitchell,Iowa,10586,43.35638371,-92.78887719
20123,Mitchell,Kansas,5979,39.39331582,-98.20906732
37121,Mitchell,North Carolina,14964,36.01059309,-82.1582442
48335,Mitchell,Texas,8545,32.30623474,-100.9212058
1097,Mobile,Alabama,413210,30.78472347,-88.20842409
6049,Modoc,California,8841,41.58965602,-120.7244817
8081,Moffat,Colorado,13283,40.61810999,-108.2070876
4015,Mohave,Arizona,212181,35.70471703,-113.7577902
29135,Moniteau,Missouri,16132,38.63571781,-92.57976951
34025,Monmouth,New Jersey,618795,40.26549699,-74.22240686
6051,Mono,California,14444,37.93899289,-118.8872409
19133,Monona,Iowa,8615,42.05220391,-95.95743843
54061,Monongalia,West Virginia,105612,39.63218457,-80.04766838
1099,Monroe,Alabama,20733,31.56729412,-87.36995001
5095,Monroe,Arkansas,6701,34.6815935,-91.20540287
12087,Monroe,Florida,74228,25.20904673,-81.07812416
13207,Monroe,Georgia,27578,33.014289,-83.92097166
17133,Monroe,Illinois,34637,38.27594376,-90.17761038
18105,Monroe,Indiana,148431,39.16130004,-86.52414358
19135,Monroe,Iowa,7707,41.02988815,-92.8690667
21171,Monroe,Kentucky,10650,36.71225341,-85.71596443
26115,Monroe,Michigan,150500,41.92734151,-83.53749864
28095,Monroe,Mississippi,35252,33.89236763,-88.4808438
29137,Monroe,Missouri,8644,39.49593978,-92.00043978
36055,Monroe,New York,741770,43.14638895,-77.69322942
39111,Monroe,Ohio,13654,39.72984936,-81.08464734
42089,Monroe,Pennsylvania,170271,41.05934058,-75.34031025
47123,Monroe,Tennessee,46545,35.44550387,-84.24902965
54063,Monroe,West Virginia,13275,37.56274716,-80.54577965
55081,Monroe,Wisconsin,46253,43.94641218,-90.618819
48337,Montague,Texas,19818,33.67521893,-97.72500958
26117,Montcalm,Michigan,63888,43.31082541,-85.15252824
6053,Monterey,California,434061,36.21862405,-121.2413397
8083,Montezuma,Colorado,26183,37.33859579,-108.5958857
1101,Montgomery,Alabama,226486,32.2206831,-86.20969272
5097,Montgomery,Arkansas,8986,34.53704874,-93.65824478
13209,Montgomery,Georgia,9172,32.17201038,-82.53527476
17135,Montgomery,Illinois,28414,39.23198845,-89.47809254
18107,Montgomery,Indiana,38338,40.04034823,-86.89335024
19137,Montgomery,Iowa,9917,41.03018714,-95.15642896
20125,Montgomery,Kansas,31829,37.19236568,-95.74329258
21173,Montgomery,Kentucky,28157,38.03253032,-83.9145241
24031,Montgomery,Maryland,1050688,39.13676329,-77.20358245
28097,Montgomery,Mississippi,9775,33.49419589,-89.61729103
29139,Montgomery,Missouri,11551,38.94022054,-91.47000721
36057,Montgomery,New York,49221,42.90123494,-74.44011632
37123,Montgomery,North Carolina,27173,35.33155144,-79.90416657
39113,Montgomery,Ohio,531687,39.75394919,-84.29050975
42091,Montgomery,Pennsylvania,830915,40.21053671,-75.36652296
47125,Montgomery,Tennessee,208993,36.49609412,-87.38550661
48339,Montgomery,Texas,607391,30.30079133,-95.50572772
51121,Montgomery,Virginia,98535,37.17746986,-80.37868691
26119,Montmorency,Michigan,9328,45.0275929,-84.12696227
42093,Montour,Pennsylvania,18230,41.03023987,-76.66345939
8085,Montrose,Colorado,42758,38.40214114,-108.26390220000002
46101,Moody,South Dakota,6576,44.02266214,-96.67081159
37125,Moore,North Carolina,100880,35.30885257,-79.48474178
47127,Moore,Tennessee,6488,35.27724699,-86.36230578
48341,Moore,Texas,20940,35.83769242,-101.8930281
35033,Mora,New Mexico,4521,36.01095101,-104.9497716
22067,Morehouse,Louisiana,24874,32.81686191,-91.80421614
1103,Morgan,Alabama,119679,34.45500589,-86.85475946
8087,Morgan,Colorado,29068,40.26279810000001,-103.8093302
13211,Morgan,Georgia,19276,33.59232073,-83.49129491
17137,Morgan,Illinois,33658,39.71654544,-90.20255104
18109,Morgan,Indiana,70489,39.47899078,-86.44573375
21175,Morgan,Kentucky,13309,37.92465657,-83.25558245
29141,Morgan,Missouri,20627,38.4181765,-92.88791859
39115,Morgan,Ohio,14508,39.62081738,-81.85308173
47129,Morgan,Tennessee,21403,36.13248031,-84.64880098
49029,Morgan,Utah,12124,41.0005008,-111.7502132
54065,Morgan,West Virginia,17884,39.55439028,-78.26311676
31123,Morrill,Nebraska,4642,41.71711774,-103.0061405
20127,Morris,Kansas,5620,38.68827511,-96.65128437
34027,Morris,New Jersey,491845,40.86095313,-74.54553709999998
48343,Morris,Texas,12388,33.11304005,-94.73255695
27097,Morrison,Minnesota,33386,46.01265363,-94.27341528
39117,Morrow,Ohio,35328,40.52363560000001,-82.7892599
41049,Morrow,Oregon,11603,45.41846568,-119.584546
20129,Morton,Kansas,2587,37.19141121,-101.79925190000002
38059,Morton,North Dakota,31364,46.71681782,-101.2822377
48345,Motley,Texas,1200,34.07408766,-100.779722
17139,Moultrie,Illinois,14501,39.64187451,-88.62099969
38061,Mountrail,North Dakota,10545,48.20197971,-102.3555315
27099,Mower,Minnesota,40062,43.67142874,-92.75234549
21177,Muhlenberg,Kentucky,30622,37.21425819,-87.14632053
41051,Multnomah,Oregon,812855,45.54747959,-122.4169351
13213,Murray,Georgia,40096,34.78897608,-84.74993177
27101,Murray,Minnesota,8194,44.02216709,-95.76328482
40099,Murray,Oklahoma,14073,34.48116015,-97.06826283
19139,Muscatine,Iowa,42664,41.48370744,-91.1121697
13215,Muscogee,Georgia,195769,32.50931999,-84.87142262
26121,Muskegon,Michigan,173566,43.29123859,-86.15176712
39119,Muskingum,Ohio,86215,39.96575964,-81.94363275
40101,Muskogee,Oklahoma,67997,35.61318461,-95.37802952
30065,Musselshell,Montana,4633,46.49684637,-108.39498
48347,Nacogdoches,Texas,65204,31.62017125,-94.61803994
31125,Nance,Nebraska,3519,41.39750195,-97.99327291
25019,Nantucket,Massachusetts,11399,41.2834563,-70.09946049999999
6055,Napa,California,137744,38.50735751,-122.332839
37127,Nash,North Carolina,94298,35.96575634,-77.98422508
12089,Nassau,Florida,88625,30.61037141,-81.80297522
36059,Nassau,New York,1356924,40.74066522,-73.58941873
22069,Natchitoches,Louisiana,38158,31.72321584,-93.09816516
56025,Natrona,Wyoming,79858,42.96180148,-106.797885
4017,Navajo,Arizona,110924,35.3997715,-110.3218983
48349,Navarro,Texas,50113,32.04620681,-96.47428766
21179,Nelson,Kentucky,46233,37.80335779,-85.4657193
38063,Nelson,North Dakota,2879,47.9226426,-98.19038437
51125,Nelson,Virginia,14930,37.78790447,-78.88498513
20131,Nemaha,Kansas,10231,39.78345387,-96.01392079
31127,Nemaha,Nebraska,6972,40.38514847,-95.85433992
20133,Neosho,Kansas,16007,37.55862897,-95.30670046
28099,Neshoba,Mississippi,29118,32.75339664,-89.11726492
20135,Ness,Kansas,2750,38.47974157,-99.91547333
5099,Nevada,Arkansas,8252,33.66340119,-93.30632432
6057,Nevada,California,99755,39.30394768,-120.7627281
26123,Newaygo,Michigan,48980,43.554374,-85.80070107
45071,Newberry,South Carolina,38440,34.28629098,-81.59935761
10003,New Castle,Delaware,558753,39.57992638,-75.64054974
37129,New Hanover,North Carolina,234473,34.25758282,-77.87075626
9009,New Haven,Connecticut,854757,41.4080325,-72.93620426
51127,New Kent,Virginia,23091,37.50694406,-76.99828634
9011,New London,Connecticut,265206,41.48896435,-72.10430976
29143,New Madrid,Missouri,17076,36.59666326,-89.66070007
44005,Newport,Rhode Island,82082,41.5642026,-71.26569799
51700,Newport News,Virginia,179225,37.08166899,-76.51754109
5101,Newton,Arkansas,7753,35.91947491,-93.21612969
13217,Newton,Georgia,111744,33.55514538,-83.84547140000002
18111,Newton,Indiana,13984,40.95610449,-87.39635768
28101,Newton,Mississippi,21018,32.40021118,-89.11843336
29145,Newton,Missouri,58236,36.90519407,-94.3394104
48351,Newton,Texas,13595,30.78548982,-93.74408813
36061,New York,New York,1628706,40.7128,-74.006
16069,Nez Perce,Idaho,40408,46.32638236,-116.7500975
36063,Niagara,New York,209281,43.19898042,-78.74777412
21181,Nicholas,Kentucky,7269,38.33342292,-84.01889177
54067,Nicholas,West Virginia,24496,38.29617706,-80.79759588
27103,Nicollet,Minnesota,34274,44.35291112,-94.24710352
56027,Niobrara,Wyoming,2356,43.05607708,-104.4758896
18113,Noble,Indiana,47744,41.39672484,-85.41966713
39121,Noble,Ohio,14424,39.76818851,-81.45937183
40103,Noble,Oklahoma,11131,36.38953329,-97.22928674
27105,Nobles,Minnesota,21629,43.67434621,-95.75329576
29147,Nodaway,Missouri,22092,40.36079813,-94.88133008
48353,Nolan,Texas,14714,32.30365282,-100.4060208
2180,Nome,Alaska,10004,64.90320724,-164.0353804
51710,Norfolk,Virginia,242742,36.89934014,-76.26420872
25021,Norfolk,Massachusetts,706775,42.16073095,-71.20530408
27107,Norman,Minnesota,6375,47.32628443,-96.45620947
37131,Northampton,North Carolina,19483,36.41736238,-77.39769443
42095,Northampton,Pennsylvania,305285,40.75182733,-75.30471829
51131,Northampton,Virginia,11710,37.34062933,-75.87751591
2185,North Slope,Alaska,9832,69.31479216,-153.4836093
42097,Northumberland,Pennsylvania,90843,40.84785433,-76.70798222
51133,Northumberland,Virginia,12095,37.89202088,-76.41949732
2188,Northwest Arctic,Alaska,7621,67.04919196,-159.7503946
51720,Norton,Virginia,3981,36.93357076,-82.62750411
20137,Norton,Kansas,5361,39.78443827,-99.90286639
51135,Nottoway,Virginia,15232,37.1435975,-78.05065922
40105,Nowata,Oklahoma,10076,36.79843529,-95.61902331
28103,Noxubee,Mississippi,10417,33.11009499,-88.56949061
31129,Nuckolls,Nebraska,4148,40.17637905,-98.04743961
48355,Nueces,Texas,362294,27.736286,-97.5433285
32023,Nye,Nevada,46523,38.04264256,-116.4722702
26125,Oakland,Michigan,1257584,42.66090111,-83.38595416
47131,Obion,Tennessee,30069,36.35732446,-89.14921589
19141,O'Brien,Iowa,13753,43.08310673,-95.62474482
26127,Oceana,Michigan,26467,43.64124435,-86.26726673
34029,Ocean,New Jersey,607186,39.8895449,-74.28089251
48357,Ochiltree,Texas,9836,36.27829105,-100.8158184
13219,Oconee,Georgia,40280,33.83749973,-83.43679568
45073,Oconee,South Carolina,79546,34.75225169,-83.06742317
55083,Oconto,Wisconsin,37930,45.02715345,-88.26807503
26129,Ogemaw,Michigan,20997,44.33481032,-84.12725175
46102,Oglala Lakota,South Dakota,14177,43.33749164,-102.5555498
17141,Ogle,Illinois,50643,42.04165196,-89.32184679
13221,Oglethorpe,Georgia,15259,33.878629600000004,-83.08278123
18115,Ohio,Indiana,5875,38.955305,-84.96515993
21183,Ohio,Kentucky,23994,37.47751843,-86.85368087
54069,Ohio,West Virginia,41411,40.0955451,-80.62203992
12091,Okaloosa,Florida,210738,30.69143028,-86.59267105
53047,Okanogan,Washington,42243,48.54855019,-119.7387224
12093,Okeechobee,Florida,42168,27.386336199999995,-80.88944347
40107,Okfuskee,Oklahoma,11993,35.46485198,-96.32639984
40109,Oklahoma,Oklahoma,797434,35.55140095,-97.40716948
40111,Okmulgee,Oklahoma,38465,35.64661916,-95.96432828
28105,Oktibbeha,Mississippi,49587,33.42491685,-88.87905132
21185,Oldham,Kentucky,66799,38.39791089,-85.448222
48359,Oldham,Texas,2112,35.40425596,-102.6027606
38065,Oliver,North Dakota,1959,47.11530482,-101.3406158
27109,Olmsted,Minnesota,158293,44.00374114,-92.40209944
16071,Oneida,Idaho,4531,42.19494279999999,-112.5407838
36065,Oneida,New York,228671,43.24375382,-75.43710392
55085,Oneida,Wisconsin,35595,45.70677897,-89.51944105
36067,Onondaga,New York,460528,43.00491923,-76.19971155
37133,Onslow,North Carolina,197938,34.72607366,-77.42908179
36069,Ontario,New York,109777,42.85145728,-77.30874425
26131,Ontonagon,Michigan,5720,46.665226200000006,-89.31390481
45075,Orangeburg,South Carolina,86175,33.4391073,-80.79886287
6059,Orange,California,3175692,33.70147516,-117.76459979999998
12095,Orange,Florida,1393452,28.51367621,-81.31799498
18117,Orange,Indiana,19646,38.54118920000001,-86.49523093
36071,Orange,New York,384940,41.40337468,-74.30240757
37135,Orange,North Carolina,148476,36.06092947,-79.12167935
48361,Orange,Texas,83396,30.11879481,-93.89412775
50017,Orange,Vermont,28892,44.00470222,-72.37640104
51137,Orange,Virginia,37051,38.24530219,-78.01560400000002
29149,Oregon,Missouri,10529,36.68710164,-91.4033755
36073,Orleans,New York,40352,43.2516977,-78.2320066
50019,Orleans,Vermont,27037,44.82964024,-72.24562697
22071,Orleans,Louisiana,390144,30.06971951,-89.92660315
20139,Osage,Kansas,15949,38.65235984,-95.72707998
29151,Osage,Missouri,13615,38.46036182,-91.8613635
40113,Osage,Oklahoma,46963,36.62888819,-96.39635704
20141,Osborne,Kansas,3421,39.3503437,-98.76753828
12097,Osceola,Florida,375751,28.06312234,-81.14882926
19143,Osceola,Iowa,5958,43.37824276,-95.62422844
26133,Osceola,Michigan,23460,43.98992088,-85.32566756
26135,Oscoda,Michigan,8241,44.68192279,-84.12939244
36075,Oswego,New York,117124,43.42778894,-76.14635194
8089,Otero,Colorado,18278,37.9014485,-103.7173385
35035,Otero,New Mexico,67490,32.61348406,-105.7417604
31131,Otoe,Nebraska,16012,40.64843556,-96.13374142
26137,Otsego,Michigan,24668,45.02085831,-84.59898295
36077,Otsego,New York,59493,42.63492579,-75.03151402
20143,Ottawa,Kansas,5704,39.13237408,-97.65020313
26139,Ottawa,Michigan,291830,42.95996803,-85.9969107
39123,Ottawa,Ohio,40525,41.53781826,-83.0940185
40115,Ottawa,Oklahoma,31127,36.83532655,-94.81011909
27111,Otter Tail,Minnesota,58746,46.40846929,-95.70835255
5103,Ouachita,Arkansas,23382,33.58839816,-92.87795984
22073,Ouachita,Louisiana,153279,32.47645559,-92.15704172
8091,Ouray,Colorado,4952,38.14717457,-107.7675136
55087,Outagamie,Wisconsin,187885,44.41578887,-88.46565023
47133,Overton,Tennessee,22241,36.34117832,-85.28989535
18119,Owen,Indiana,20799,39.31145587,-86.83900724
21187,Owen,Kentucky,10901,38.51679143,-84.82404619
21189,Owsley,Kentucky,4415,37.42823949,-83.68811419
16073,Owyhee,Idaho,11823,42.58016894,-116.1693871
23017,Oxford,Maine,57975,44.49952995,-70.75682123
29153,Ozark,Missouri,9174,36.64916339,-92.44459066
55089,Ozaukee,Wisconsin,89221,43.38352225,-87.94625009
53049,Pacific,Washington,22471,46.55418369,-123.7285716
19145,Page,Iowa,15107,40.7393172,-95.1497813
51139,Page,Virginia,23902,38.61807452,-78.48797204
12099,Palm Beach,Florida,1496770,26.64676272,-80.46536002
19147,Palo Alto,Iowa,8886,43.08193849,-94.67824621
48363,Palo Pinto,Texas,29189,32.75310985,-98.31319001
37137,Pamlico,North Carolina,12726,35.15253315,-76.66559823
28107,Panola,Mississippi,34192,34.36398677,-89.95064249
48365,Panola,Texas,23194,32.163959600000005,-94.30552481
8093,Park,Colorado,18845,39.120926,-105.7182065
30067,Park,Montana,16606,45.48965095,-110.52643940000002
56029,Park,Wyoming,29194,44.52157546,-109.5852825
18121,Parke,Indiana,16937,39.77202286,-87.20375833
48367,Parker,Texas,142878,32.77757172,-97.80500621
48369,Parmer,Texas,9605,34.52993409,-102.7844668
12101,Pasco,Florida,553947,28.30810945,-82.40227529
37139,Pasquotank,North Carolina,39824,36.26723798,-76.25134778
34031,Passaic,New Jersey,501826,41.03238628,-74.29954144
51141,Patrick,Virginia,17608,36.6801638,-80.2865648
13223,Paulding,Georgia,168667,33.91969522,-84.86848792
39125,Paulding,Ohio,18672,41.11676341,-84.5801017
20145,Pawnee,Kansas,6414,38.18108732,-99.23692334
31133,Pawnee,Nebraska,2613,40.13141096,-96.23705437
40117,Pawnee,Oklahoma,16376,36.31743373,-96.7033176
16075,Payette,Idaho,23951,44.00545243,-116.7647695
40119,Payne,Oklahoma,81784,36.07695283,-96.97584944
13225,Peach,Georgia,27546,32.56934316,-83.82937
28109,Pearl River,Mississippi,55535,30.77090935,-89.58677275
48371,Pecos,Texas,15823,30.78097267,-102.7241261
38067,Pembina,North Dakota,6801,48.76623521,-97.5523809
29155,Pemiscot,Missouri,15805,36.2130572,-89.78742322
37141,Pender,North Carolina,63060,34.52265624,-77.90352133
21191,Pendleton,Kentucky,14590,38.69607718,-84.35599463
54071,Pendleton,West Virginia,6969,38.68314479,-79.35084086
53051,Pend Oreille,Washington,13724,48.53234021,-117.2741804
27113,Pennington,Minnesota,14119,48.06642577,-96.0370814
46103,Pennington,South Dakota,113775,44.0025835,-102.8240777
23019,Penobscot,Maine,152148,45.40194593,-68.65020455
17143,Peoria,Illinois,179179,40.78702156,-89.76078901
55091,Pepin,Wisconsin,7287,44.58307413,-91.99949611
31135,Perkins,Nebraska,2891,40.85082525,-101.6502942
46105,Perkins,South Dakota,2865,45.49049506,-102.4755586
37143,Perquimans,North Carolina,13463,36.17847453,-76.40603143
1105,Perry,Alabama,8923,32.64048341,-87.29770589
5105,Perry,Arkansas,10455,34.9459153,-92.94372564
17145,Perry,Illinois,20916,38.08510853,-89.36856219
18123,Perry,Indiana,19169,38.07809328,-86.63741946
21193,Perry,Kentucky,25758,37.25023553,-83.22922731
28111,Perry,Mississippi,11973,31.17161885,-88.99281835
29157,Perry,Missouri,19136,37.70660776,-89.82741088
39127,Perry,Ohio,36134,39.73508655,-82.23804971
42099,Perry,Pennsylvania,46272,40.40206612,-77.26297447
47135,Perry,Tennessee,8076,35.63708728,-87.86139634
32027,Pershing,Nevada,6725,40.44003782,-118.40056409999998
37145,Person,North Carolina,39490,36.38989032,-78.97217358
2195,Petersburg,Alaska,3266,57.13978948,-132.9540995
51730,Petersburg,Virginia,31346,37.20530399,-77.39368102
30069,Petroleum,Montana,487,47.1182463,-108.2508876
29159,Pettis,Missouri,42339,38.72798918,-93.28471706
29161,Phelps,Missouri,44573,37.87736118,-91.79351727
31137,Phelps,Nebraska,9034,40.51156033,-99.41461667
42101,Philadelphia,Pennsylvania,1584064,40.00338507,-75.1379271
5107,Phillips,Arkansas,17782,34.43268455,-90.84800154
8095,Phillips,Colorado,4265,40.59414277,-102.3577703
20147,Phillips,Kansas,5234,39.78465501,-99.34668865
30071,Phillips,Montana,3954,48.25936577,-107.9128511
17147,Piatt,Illinois,16344,40.01360584,-88.59319339
39129,Pickaway,Ohio,58457,39.64170392,-83.0243386
1107,Pickens,Alabama,19930,33.28094866,-88.08818103
13227,Pickens,Georgia,32591,34.46589159,-84.46406611
45077,Pickens,South Carolina,126884,34.88807695,-82.72791551
47137,Pickett,Tennessee,5048,36.55606529,-85.07763299999998
13229,Pierce,Georgia,19465,31.35928155,-82.21598442
31139,Pierce,Nebraska,7148,42.26434853,-97.60122773
38069,Pierce,North Dakota,3975,48.24977025,-99.96407787
53053,Pierce,Washington,904980,47.03892768,-122.1405958
55093,Pierce,Wisconsin,42754,44.71850291,-92.4224416
1109,Pike,Alabama,33114,31.80396383,-85.9408295
5109,Pike,Arkansas,10718,34.16250414,-93.65789349
13231,Pike,Georgia,18962,33.09310242,-84.38790389
17149,Pike,Illinois,15561,39.62265059,-90.8877017
18125,Pike,Indiana,12389,38.40112197,-87.23574907
21195,Pike,Kentucky,57876,37.47088263,-82.39487445
28113,Pike,Mississippi,39288,31.17507789,-90.40392572
29163,Pike,Missouri,18302,39.34310674,-91.16980779
39131,Pike,Ohio,27772,39.07634001,-83.06769584
42103,Pike,Pennsylvania,55809,41.33155042,-75.03208106
4019,Pima,Arizona,1047279,32.0971334,-111.7890033
4021,Pinal,Arizona,462789,32.90525627,-111.3449483
27115,Pine,Minnesota,29579,46.12105238,-92.74070188
12103,Pinellas,Florida,974996,27.93130349,-82.72239666
27117,Pipestone,Minnesota,9126,44.02301619,-96.25841142
23021,Piscataquis,Maine,16785,45.83839062,-69.2860223
8097,Pitkin,Colorado,17767,39.21720112,-106.9310027
37147,Pitt,North Carolina,180742,35.59535426,-77.37353178
40121,Pittsburg,Oklahoma,43654,34.92065823,-95.7513432
51143,Pittsylvania,Virginia,60354,36.81980341,-79.39731264
49031,Piute,Utah,1479,38.2505365,-112.12520020000001
6061,Placer,California,398329,39.06167234,-120.7240569
22075,Plaquemines,Louisiana,23197,29.42245447,-89.60322085
29165,Platte,Missouri,104418,39.38154439,-94.77068479
31141,Platte,Nebraska,33470,41.57246836,-97.52144359
56031,Platte,Wyoming,8393,42.13299116,-104.966331
54073,Pleasants,West Virginia,7460,39.37091679,-81.16771771
6063,Plumas,California,18807,40.00355989,-120.8395236
19149,Plymouth,Iowa,25177,42.737633,-96.21366621
25023,Plymouth,Massachusetts,521202,41.94070556,-70.80802823
19151,Pocahontas,Iowa,6619,42.73420133,-94.67862564
54075,Pocahontas,West Virginia,8247,38.32758728,-80.00993811
5111,Poinsett,Arkansas,23528,35.57433534,-90.66268713
22077,Pointe Coupee,Louisiana,21730,30.71409502,-91.60209535
5113,Polk,Arkansas,19964,34.48254879,-94.22728802
12105,Polk,Florida,724777,27.95027105,-81.69732947
13233,Polk,Georgia,42613,34.00267074,-85.18677781
19153,Polk,Iowa,490161,41.68679484,-93.57767461
27119,Polk,Minnesota,31364,47.77372465,-96.40134647
29167,Polk,Missouri,32149,37.6162296,-93.39828174
31143,Polk,Nebraska,5213,41.18813488,-97.56630712
37149,Polk,North Carolina,20724,35.27820615,-82.16812354
41053,Polk,Oregon,86085,44.90322804,-123.4128888
47139,Polk,Tennessee,16832,35.12245443,-84.52075859
48373,Polk,Texas,51353,30.79472531,-94.8276624
55095,Polk,Wisconsin,43783,45.46130348,-92.44182875
30073,Pondera,Montana,5911,48.22773388,-112.2252703
28115,Pontotoc,Mississippi,32174,34.226046000000004,-89.03636807
40123,Pontotoc,Oklahoma,38284,34.72959848,-96.68337199
5115,Pope,Arkansas,64072,35.44871474,-93.03212219
17151,Pope,Illinois,4177,37.41391284,-88.56152109
27121,Pope,Minnesota,11249,45.58606667,-95.44451209
51735,Poquoson,Virginia,12271,37.14259351,-76.35798148
39133,Portage,Ohio,162466,41.16793482,-81.19735782
55097,Portage,Wisconsin,70772,44.47558711,-89.50152965
18127,Porter,Indiana,170389,41.45986947,-87.06848888
51740,Portsmouth,Virginia,94398,36.85914825,-76.35971629
18129,Posey,Indiana,25427,38.02097333,-87.86480429
20149,Pottawatomie,Kansas,24383,39.37925655,-96.34564657
40125,Pottawatomie,Oklahoma,72592,35.20614018,-96.94923008
19155,Pottawattamie,Iowa,93206,41.33640314,-95.53907776
42105,Potter,Pennsylvania,16526,41.74471626,-77.89559864
46107,Potter,South Dakota,2153,45.06583079,-99.95498503
48375,Potter,Texas,117415,35.40133773,-101.893964
30075,Powder River,Montana,1682,45.39617714,-105.636738
21197,Powell,Kentucky,12359,37.83218794,-83.82553961
30077,Powell,Montana,6890,46.85538891,-112.9359164
16077,Power,Idaho,7681,42.69254894,-112.83957420000002
19157,Poweshiek,Iowa,18504,41.68625425,-92.53155731
51145,Powhatan,Virginia,29652,37.55016038,-77.91267882
5117,Prairie,Arkansas,8062,34.83624419,-91.55162157
30079,Prairie,Montana,1077,46.86048047,-105.379384
20151,Pratt,Kansas,9164,37.64780729,-98.73922153
39135,Preble,Ohio,40882,39.7420247,-84.64787018
28117,Prentiss,Mississippi,25126,34.61810501,-88.51986294
48377,Presidio,Texas,6704,29.99954402,-104.2408079
26141,Presque Isle,Michigan,12592,45.34018577,-83.91498656
54077,Preston,West Virginia,33432,39.46770987,-79.66712803
55099,Price,Wisconsin,13351,45.68051754,-90.3609888
51147,Prince Edward,Virginia,22802,37.22554789,-78.43597949
51149,Prince George,Virginia,38353,37.18497668,-77.22922187
24033,Prince George's,Maryland,909327,38.83070039,-76.8496441
2198,Prince of Wales-Hyder,Alaska,6203,55.76261984,-133.0511621
51153,Prince William,Virginia,470335,38.70916224,-77.48713689
44007,Providence,Rhode Island,638931,41.87064746,-71.57753536
8099,Prowers,Colorado,12172,37.95544985,-102.3926052
8101,Pueblo,Colorado,168424,38.17359144,-104.5127437
5119,Pulaski,Arkansas,391911,34.77054088,-92.31355101
13235,Pulaski,Georgia,11137,32.23334561,-83.47549959999998
17153,Pulaski,Illinois,5335,37.22631423,-89.13085001
18131,Pulaski,Indiana,12353,41.04166107,-86.69890683
21199,Pulaski,Kentucky,64979,37.10466131,-84.57629079
29169,Pulaski,Missouri,52607,37.82462075,-92.20783203
51155,Pulaski,Virginia,34027,37.06474963,-80.71229738
40127,Pushmataha,Oklahoma,11096,34.41635232,-95.37603505
12107,Putnam,Florida,74521,29.60779729,-81.74230285
13237,Putnam,Georgia,22119,33.32056115,-83.37552891
17155,Putnam,Illinois,5739,41.2013541,-89.2869272
18133,Putnam,Indiana,37576,39.66437981,-86.84517605
29171,Putnam,Missouri,4696,40.47942497,-93.02042674
36079,Putnam,New York,98320,41.42630093,-73.74965532
39137,Putnam,Ohio,33861,41.02094889,-84.1336111
47141,Putnam,Tennessee,80245,36.14005459,-85.50646123
54079,Putnam,West Virginia,56450,38.50782345,-81.9082131
35037,Quay,New Mexico,8253,35.10403332,-103.5481727
24035,Queen Anne's,Maryland,50381,39.06198912,-76.03530977
36081,Queens,New York,2253858,40.7282,-73.7949
13239,Quitman,Georgia,2299,31.86728114,-85.01773177
28119,Quitman,Mississippi,6792,34.25157572,-90.28908
13241,Rabun,Georgia,17137,34.88389445,-83.40304637
